season,team_1,team_2,home,score_diff,score_1,score_2,won
1988,3135,7326,1,27,90,63,1
1988,3441,4667,1,33,102,69,1
1988,3562,4369,0,4,71,67,1
1988,3923,9204,1,46,110,64,1
1988,3957,2411,1,10,76,66,1
1988,4599,2445,1,18,87,69,1
1988,5114,550,0,7,71,64,1
1988,5147,129,1,3,110,107,1
1988,5215,3305,1,17,78,61,1
1988,5448,447,1,8,65,57,1
1988,5813,6443,1,19,85,66,1
1988,5932,10633,1,34,93,59,1
1988,5981,903,1,28,72,44,1
1988,6151,257,0,15,79,64,1
1988,6477,2207,1,14,78,64,1
1988,6598,8783,0,2,72,70,1
1988,6969,1928,1,9,80,71,1
1988,7003,42,0,4,67,63,1
1988,7696,2017,1,27,86,59,1
1988,7797,5550,1,7,71,64,1
1988,8062,7831,1,8,78,70,1
1988,8476,3855,1,16,74,58,1
1988,8578,9666,1,26,88,62,1
1988,8665,9734,1,24,108,84,1
1988,8919,3889,0,5,78,73,1
1988,9047,557,1,3,58,55,1
1988,9238,6217,1,8,83,75,1
1988,9632,8851,1,27,103,76,1
1988,9850,7394,1,10,84,74,1
1988,9921,7729,0,9,78,69,1
1988,9955,5584,1,8,81,73,1
1988,10227,7543,1,11,84,73,1
1988,10471,8442,1,10,70,60,1
1988,8,7037,0,1,76,75,1
1988,216,2153,1,14,88,74,1
1988,257,4667,0,16,85,69,1
1988,291,10403,0,34,89,55,1
1988,325,10369,0,9,87,78,1
1988,625,1815,1,3,67,64,1
1988,869,2644,1,13,93,80,1
1988,1084,10721,0,29,97,68,1
1988,1585,10335,0,2,106,104,1
1988,1782,1281,1,29,99,70,1
1988,2275,3714,0,11,78,67,1
1988,3271,3646,1,20,77,57,1
1988,3748,5385,0,12,75,63,1
1988,3782,801,0,9,61,52,1
1988,4701,1680,0,3,79,76,1
1988,4735,8953,1,19,93,74,1
1988,4842,2712,0,7,74,67,1
1988,5249,7763,1,14,82,68,1
1988,5283,4876,1,24,89,65,1
1988,5718,4910,1,11,91,80,1
1988,6117,6341,1,20,91,71,1
1988,6151,3441,0,16,82,66,1
1988,6632,9505,1,9,77,68,1
1988,7170,10789,1,20,96,76,1
1988,7204,8987,1,23,82,59,1
1988,7360,3237,0,6,73,67,1
1988,7729,3889,1,18,91,73,1
1988,7962,3528,1,22,98,76,1
1988,7994,6701,1,6,55,49,1
1988,8208,4027,1,25,93,68,1
1988,8306,4061,0,23,83,60,1
1988,8544,2678,0,1,56,55,1
1988,8612,6375,1,5,78,73,1
1988,8919,9921,0,5,72,67,1
1988,9081,8374,1,2,69,67,1
1988,9632,1883,1,31,90,59,1
1988,9768,6015,1,8,83,75,1
1988,9802,10437,0,14,107,93,1
1988,10301,3494,0,6,86,80,1
1988,10755,733,0,4,59,55,1
1988,413,76,0,25,80,55,1
1988,801,4061,0,6,75,69,1
1988,1553,2479,1,15,103,88,1
1988,1928,7662,1,12,71,59,1
1988,2207,9734,1,11,93,82,1
1988,2949,4808,1,28,101,73,1
1988,3017,7462,0,26,72,46,1
1988,3169,4301,0,8,79,71,1
1988,3714,5618,1,14,75,61,1
1988,4633,903,1,51,123,72,1
1988,5080,182,1,23,87,64,1
1988,6083,7394,1,24,108,84,1
1988,6667,10057,0,48,109,61,1
1988,7292,7696,0,1,77,76,1
1988,7797,5932,1,18,96,78,1
1988,8306,3782,0,2,63,61,1
1988,8510,3680,1,2,65,63,1
1988,8578,9405,1,6,116,110,1
1988,8715,3305,1,9,65,56,1
1988,8783,2983,1,18,84,66,1
1988,9666,1142,0,2,58,56,1
1988,10261,5813,0,7,83,76,1
1988,216,4808,1,15,96,81,1
1988,6667,2085,0,52,151,99,1
1988,10057,3169,0,33,87,54,1
1988,4301,2085,0,3,69,66,1
1988,6667,3169,0,3,93,90,1
1988,3646,7594,1,14,60,46,1
1988,4369,6477,0,7,75,68,1
1988,6083,6341,1,8,77,69,1
1988,6632,4483,0,7,93,86,1
1988,6701,7037,0,31,98,67,1
1988,6799,6409,0,26,74,48,1
1988,6833,8715,0,14,63,49,1
1988,7003,4061,0,14,81,67,1
1988,7292,216,0,11,101,90,1
1988,325,8919,0,6,79,73,1
1988,2445,2241,0,12,67,55,1
1988,4483,6341,0,1,89,88,1
1988,4599,8062,0,8,87,79,1
1988,4910,10471,1,10,82,72,1
1988,5351,3441,0,13,68,55,1
1988,5932,1883,0,31,86,55,1
1988,6015,7326,1,13,86,73,1
1988,6083,6632,1,9,74,65,1
1988,6799,6701,0,13,68,55,1
1988,6833,4369,0,18,62,44,1
1988,7037,6409,1,10,78,68,1
1988,7696,955,1,17,87,70,1
1988,7831,3528,1,15,84,69,1
1988,8208,5448,0,7,89,82,1
1988,8715,6477,0,2,66,64,1
1988,8987,2949,0,3,58,55,1
1988,9170,3305,1,3,73,70,1
1988,10755,1748,0,36,92,56,1
1988,76,9371,0,11,65,54,1
1988,216,5618,1,7,94,87,1
1988,325,5351,0,1,70,69,1
1988,447,1585,0,13,65,52,1
1988,835,10301,0,5,76,71,1
1988,955,2949,0,10,66,56,1
1988,1016,3957,0,2,78,76,1
1988,1281,2153,1,11,76,65,1
1988,1349,3612,0,16,89,73,1
1988,1553,6183,0,10,86,76,1
1988,1748,2241,0,15,80,65,1
1988,1782,3373,0,2,96,94,1
1988,1849,5181,0,6,77,71,1
1988,2275,182,1,14,63,49,1
1988,3821,6901,0,40,94,54,1
1988,4152,5080,0,2,64,62,1
1988,4633,4701,1,10,99,89,1
1988,4876,8,1,28,80,52,1
1988,4944,8130,1,5,82,77,1
1988,5114,4517,0,14,85,71,1
1988,5215,1519,0,5,93,88,1
1988,5283,678,1,44,94,50,1
1988,5385,7763,1,24,85,61,1
1988,5448,3305,0,17,77,60,1
1988,5932,4599,0,5,80,75,1
1988,6443,4735,0,10,90,80,1
1988,6477,6409,0,5,79,74,1
1988,6701,4369,0,6,85,79,1
1988,6735,4118,1,7,65,58,1
1988,6833,6799,0,11,62,51,1
1988,6969,1714,0,4,66,62,1
1988,7003,2881,0,1,72,71,1
1988,7037,8715,1,2,67,65,1
1988,7136,7729,0,20,62,42,1
1988,7662,911,1,20,74,54,1
1988,7696,8987,1,9,72,63,1
1988,8028,9989,1,39,113,74,1
1988,8062,1883,0,37,88,51,1
1988,8174,2847,1,20,87,67,1
1988,8242,6151,0,13,114,101,1
1988,8306,3101,1,3,63,60,1
1988,8408,4842,1,7,66,59,1
1988,8578,7797,0,10,75,65,1
1988,8665,5584,1,41,110,69,1
1988,8749,5317,0,9,70,61,1
1988,8783,482,1,23,75,52,1
1988,8885,10125,1,9,85,76,1
1988,8919,3441,0,2,80,78,1
1988,9047,5853,1,18,60,42,1
1988,9170,8208,1,1,82,81,1
1988,9272,1142,0,14,64,50,1
1988,9405,1928,1,9,74,65,1
1988,9473,10369,0,13,77,64,1
1988,9598,2051,1,5,69,64,1
1988,9632,10667,1,37,102,65,1
1988,9666,10227,1,6,53,47,1
1988,9768,2712,1,32,85,53,1
1988,9850,767,1,33,93,60,1
1988,9955,2547,1,36,99,63,1
1988,10567,3714,1,21,79,58,1
1988,10755,2445,0,12,71,59,1
1988,8,6183,0,3,57,54,1
1988,216,5618,1,12,97,85,1
1988,291,5249,1,20,78,58,1
1988,359,447,1,4,59,55,1
1988,516,10023,0,1,65,64,1
1988,733,7594,1,7,73,66,1
1988,767,1142,0,14,65,51,1
1988,1050,4301,1,13,95,82,1
1988,1383,10823,1,18,72,54,1
1988,1519,2847,0,51,98,47,1
1988,1553,4876,0,2,72,70,1
1988,1585,7892,0,14,58,44,1
1988,1714,482,0,25,61,36,1
1988,1782,7136,0,3,49,46,1
1988,1883,3441,0,12,81,69,1
1988,2343,2782,0,23,93,70,1
1988,2547,5181,0,23,86,63,1
1988,2881,9371,0,34,101,67,1
1988,3051,550,0,4,59,55,1
1988,3169,1315,1,49,105,56,1
1988,3237,10601,1,21,80,59,1
1988,3782,3923,0,1,89,88,1
1988,3821,8578,0,10,83,73,1
1988,3957,5853,0,22,83,61,1
1988,4517,2153,0,4,85,81,1
1988,4599,5351,0,24,86,62,1
1988,5080,4842,0,18,75,57,1
1988,5114,1281,0,8,76,68,1
1988,5147,223,0,34,104,70,1
1988,5215,8174,0,36,92,56,1
1988,5317,6151,0,9,83,74,1
1988,5516,7326,1,16,64,48,1
1988,5932,325,0,12,83,71,1
1988,6117,8953,1,15,80,65,1
1988,6667,6769,0,51,144,93,1
1988,7003,76,0,36,87,51,1
1988,7170,557,1,6,105,99,1
1988,7204,10335,0,8,81,73,1
1988,7258,7496,0,11,73,62,1
1988,7394,4403,1,7,89,82,1
1988,7729,3373,0,1,74,73,1
1988,7797,6901,0,30,82,52,1
1988,7831,8442,1,20,74,54,1
1988,7962,6867,0,26,104,78,1
1988,8028,835,1,21,73,52,1
1988,8062,8919,0,23,89,66,1
1988,8408,4152,1,14,70,56,1
1988,8510,2411,0,16,73,57,1
1988,8749,8242,0,37,84,47,1
1988,8783,6969,1,21,96,75,1
1988,9047,1016,1,2,52,50,1
1988,9081,4061,0,7,58,51,1
1988,9439,6935,0,5,74,69,1
1988,9473,9768,0,4,69,65,1
1988,9505,5482,0,9,69,60,1
1988,9632,4735,1,19,78,59,1
1988,9802,10437,1,23,92,69,1
1988,9850,9272,1,14,72,58,1
1988,9955,1849,1,16,95,79,1
1988,10301,9989,0,14,84,70,1
1988,10369,2712,0,10,70,60,1
1988,10667,6443,0,8,64,56,1
1988,10789,1210,1,31,87,56,1
1988,10857,2513,1,1,48,47,1
1988,42,678,1,34,85,51,1
1988,291,2343,1,6,91,85,1
1988,591,9921,1,6,69,63,1
1988,625,6511,1,16,70,54,1
1988,733,8510,1,8,56,48,1
1988,869,2085,0,17,97,80,1
1988,1383,9439,1,11,83,72,1
1988,1928,911,1,46,106,60,1
1988,2051,3494,1,15,82,67,1
1988,2275,5981,1,17,85,68,1
1988,2411,7594,0,5,72,67,1
1988,2513,7496,0,3,75,72,1
1988,2644,3855,0,6,74,68,1
1988,2678,4667,0,7,72,65,1
1988,2782,5249,0,24,83,59,1
1988,2915,7292,0,6,59,53,1
1988,3135,2847,0,26,78,52,1
1988,3237,516,1,11,83,72,1
1988,3748,1680,0,18,86,68,1
1988,3923,6769,0,32,126,94,1
1988,4403,5482,0,13,72,59,1
1988,4633,3528,1,23,127,104,1
1988,4910,4233,1,15,82,67,1
1988,4944,413,1,27,88,61,1
1988,5283,3305,1,24,106,82,1
1988,5385,129,1,65,129,64,1
1988,6083,8885,0,12,86,74,1
1988,6284,6015,0,24,115,91,1
1988,6545,8306,0,15,64,49,1
1988,6598,9598,1,12,72,60,1
1988,6667,3782,0,51,107,56,1
1988,6935,10823,0,19,69,50,1
1988,7204,5147,0,28,110,82,1
1988,7831,7962,1,16,91,75,1
1988,8442,6867,0,3,78,75,1
1988,8612,7543,1,2,98,96,1
1988,8851,7628,0,1,75,74,1
1988,9505,7394,0,6,88,82,1
1988,10023,10601,0,19,76,57,1
1988,10091,6735,1,26,97,71,1
1988,10335,223,0,13,79,66,1
1988,10471,3101,1,8,89,81,1
1988,10505,5813,1,7,75,68,1
1988,10755,1451,0,27,100,73,1
1988,10857,7258,1,9,73,64,1
1988,4186,9802,0,12,81,69,1
1988,4267,9955,1,7,81,74,1
1988,7292,4808,0,14,94,80,1
1988,9850,8953,1,12,86,74,1
1988,42,5887,1,6,63,57,1
1988,76,1315,1,14,55,41,1
1988,223,2847,0,8,85,77,1
1988,359,3596,0,7,70,63,1
1988,413,1585,1,22,81,59,1
1988,447,9439,0,12,75,63,1
1988,625,129,1,39,111,72,1
1988,733,7037,0,7,75,68,1
1988,869,4701,0,17,99,82,1
1988,1050,1281,1,33,109,76,1
1988,1256,7628,0,2,80,78,1
1988,1349,4061,0,13,90,77,1
1988,1417,2411,1,4,80,76,1
1988,1553,835,1,14,84,70,1
1988,1782,6969,0,3,63,60,1
1988,1815,7496,1,4,68,64,1
1988,2119,5482,1,31,102,71,1
1988,2207,3373,0,7,68,61,1
1988,2547,10633,1,7,52,45,1
1988,2644,7543,1,14,91,77,1
1988,2983,550,0,29,81,52,1
1988,3135,5147,0,14,92,78,1
1988,3237,3017,1,29,86,57,1
1988,3646,9700,1,8,71,63,1
1988,3680,3271,1,3,63,60,1
1988,3889,2377,0,4,76,72,1
1988,4267,3169,0,7,84,77,1
1988,4403,2712,1,23,100,77,1
1988,4483,1928,1,7,76,69,1
1988,4944,10335,1,17,93,76,1
1988,5114,3203,1,9,84,75,1
1988,5385,9170,1,44,92,48,1
1988,5550,5654,1,27,99,72,1
1988,5813,2275,0,2,80,78,1
1988,5981,1748,1,15,77,62,1
1988,6015,4910,1,1,77,76,1
1988,6083,291,1,2,61,59,1
1988,6217,8374,1,22,85,63,1
1988,6284,9405,0,7,80,73,1
1988,6545,4301,0,9,68,59,1
1988,6632,1084,1,2,85,83,1
1988,6735,9598,1,6,66,60,1
1988,7003,2782,1,12,80,68,1
1988,7170,4842,1,11,70,59,1
1988,7428,9505,1,18,82,64,1
1988,7662,216,1,9,80,71,1
1988,7763,2949,0,2,69,67,1
1988,7831,1680,1,15,75,60,1
1988,8062,5618,1,31,96,65,1
1988,8096,9887,1,4,100,96,1
1988,8130,2051,0,20,75,55,1
1988,8442,7462,0,5,65,60,1
1988,8476,10193,0,8,59,51,1
1988,8544,2309,0,3,67,64,1
1988,8612,3367,0,3,71,68,1
1988,8665,8028,1,51,123,72,1
1988,8885,3562,1,2,65,63,1
1988,8953,7091,1,40,109,69,1
1988,8987,7594,1,4,67,63,1
1988,9047,482,1,17,73,56,1
1988,9272,4027,1,14,65,51,1
1988,9537,1142,0,5,58,53,1
1988,9632,6117,0,5,69,64,1
1988,9734,3051,1,9,70,61,1
1988,9802,6867,0,7,78,71,1
1988,9921,2479,1,2,59,57,1
1988,10023,10057,1,9,63,54,1
1988,10125,6769,0,6,84,78,1
1988,10159,1176,1,1,69,68,1
1988,10227,2445,1,7,77,70,1
1988,10471,6935,1,3,54,51,1
1988,10567,5283,1,10,78,68,1
1988,10601,4667,0,3,84,81,1
1988,10721,678,1,22,98,76,1
1988,10755,7994,1,39,94,55,1
1988,10789,4233,1,5,92,87,1
1988,767,2017,1,15,94,79,1
1988,2309,1646,0,3,59,56,1
1988,4186,4876,0,21,78,57,1
1988,5932,1849,1,23,95,72,1
1988,8306,4978,1,6,69,63,1
1988,9272,1383,1,14,81,67,1
1988,10667,10403,1,15,80,65,1
1988,359,1256,1,10,71,61,1
1988,447,5618,1,20,85,65,1
1988,1417,5012,1,9,84,75,1
1988,1451,8208,1,9,103,94,1
1988,1585,550,0,8,78,70,1
1988,1714,9666,0,5,46,41,1
1988,2343,10601,1,31,101,70,1
1988,2445,8817,0,14,84,70,1
1988,2782,9081,1,22,77,55,1
1988,3051,3367,0,15,74,59,1
1988,3271,2513,0,20,88,68,1
1988,3373,1210,0,4,64,60,1
1988,3782,869,0,11,85,74,1
1988,4118,7258,1,17,73,56,1
1988,4152,10369,0,10,67,57,1
1988,4335,6545,1,15,83,68,1
1988,4369,678,1,16,90,74,1
1988,4565,9473,1,12,80,68,1
1988,4599,8096,1,11,80,69,1
1988,4633,10505,0,3,70,67,1
1988,5147,2678,1,13,81,68,1
1988,5385,7543,0,20,86,66,1
1988,5448,10567,1,2,58,56,1
1988,5853,1485,1,12,79,67,1
1988,5887,1815,0,29,90,61,1
1988,5981,2983,0,1,75,74,1
1988,6117,1928,1,4,41,37,1
1988,6151,8374,1,28,99,71,1
1988,6375,2712,0,11,70,59,1
1988,6409,1281,0,2,72,70,1
1988,6511,6769,0,6,82,76,1
1988,6667,557,1,40,109,69,1
1988,6735,10227,1,14,80,66,1
1988,6969,4910,1,9,99,90,1
1988,7204,3748,0,13,81,68,1
1988,7594,3305,1,14,73,59,1
1988,7628,3596,1,4,57,53,1
1988,7729,7994,1,18,77,59,1
1988,7763,6867,0,5,79,74,1
1988,7797,9320,0,3,81,78,1
1988,8510,1680,1,11,77,66,1
1988,8749,7462,1,26,86,60,1
1988,9505,2547,1,11,84,73,1
1988,9598,257,1,13,84,71,1
1988,9632,4483,0,3,71,68,1
1988,9734,8612,1,19,81,62,1
1988,9802,2949,0,22,90,68,1
1988,9887,7360,1,19,72,53,1
1988,10023,8408,0,7,69,62,1
1988,10633,1176,0,13,68,55,1
1988,10823,6049,0,2,71,69,1
1988,10857,2241,1,4,67,63,1
1988,8,216,1,21,89,68,1
1988,1315,3612,1,12,74,62,1
1988,1849,482,1,7,72,65,1
1988,2610,9537,1,11,88,77,1
1988,4403,1748,0,12,77,65,1
1988,4517,5482,1,7,77,70,1
1988,4808,3407,1,11,77,66,1
1988,4978,6935,1,18,69,51,1
1988,5080,5752,1,6,76,70,1
1988,6701,9170,0,18,93,75,1
1988,7136,2119,1,15,78,63,1
1988,7662,9700,1,17,81,64,1
1988,7831,4667,1,32,90,58,1
1988,7962,1782,1,13,71,58,1
1988,8665,767,0,13,80,67,1
1988,9272,5654,1,18,85,67,1
1988,216,8544,1,4,77,73,1
1988,413,8885,1,29,91,62,1
1988,516,2782,1,5,72,67,1
1988,591,835,1,5,54,49,1
1988,625,8715,0,14,75,61,1
1988,801,1646,1,22,75,53,1
1988,869,1349,0,16,98,82,1
1988,1553,42,1,7,80,73,1
1988,2309,7394,1,12,104,92,1
1988,2343,5147,1,38,107,69,1
1988,2377,3017,1,2,72,70,1
1988,2479,1084,0,7,72,65,1
1988,2644,1451,1,7,82,75,1
1988,2847,7428,1,10,78,68,1
1988,2881,4061,1,24,87,63,1
1988,3101,955,0,5,96,91,1
1988,3135,7003,1,5,62,57,1
1988,3169,76,0,2,59,57,1
1988,3237,4599,0,1,62,61,1
1988,3305,5981,0,3,71,68,1
1988,3889,2085,0,7,84,77,1
1988,3923,3821,1,14,84,70,1
1988,4152,223,1,21,90,69,1
1988,4233,5181,0,2,56,54,1
1988,4267,5351,1,35,93,58,1
1988,4633,4876,0,4,102,98,1
1988,4735,9955,0,12,51,39,1
1988,4842,8340,1,4,52,48,1
1988,5215,6477,0,23,92,69,1
1988,5385,4944,1,8,93,85,1
1988,5813,4701,0,2,80,78,1
1988,5853,4335,1,17,70,53,1
1988,5932,1519,1,9,70,61,1
1988,6151,3562,1,7,71,64,1
1988,6183,6049,1,7,68,61,1
1988,6284,2915,0,9,76,67,1
1988,6598,9047,1,17,79,62,1
1988,7360,10125,1,33,88,55,1
1988,7892,7091,1,11,86,75,1
1988,8028,4774,1,17,93,76,1
1988,8242,7594,1,22,100,78,1
1988,8749,6901,0,34,84,50,1
1988,8783,5317,1,9,77,68,1
1988,8817,3714,0,4,59,55,1
1988,8919,8062,1,5,58,53,1
1988,8987,7326,1,8,74,66,1
1988,9238,7994,1,1,91,90,1
1988,9989,6375,1,3,80,77,1
1988,10057,7258,1,9,65,56,1
1988,10471,8442,0,7,80,73,1
1988,10567,6769,1,22,94,72,1
1988,10721,903,0,24,80,56,1
1988,10789,10261,0,12,82,70,1
1988,291,1142,1,29,80,51,1
1988,325,8578,1,24,104,80,1
1988,733,5550,0,17,68,51,1
1988,1050,3441,1,31,97,66,1
1988,2119,10601,1,8,77,69,1
1988,2275,3855,1,9,63,54,1
1988,2816,5046,1,16,105,89,1
1988,2983,1485,1,7,91,84,1
1988,3051,3203,1,20,80,60,1
1988,3367,1256,0,15,96,81,1
1988,3407,3528,0,2,80,78,1
1988,3646,6409,1,9,64,55,1
1988,3748,5283,0,4,65,61,1
1988,3957,3305,1,18,99,81,1
1988,4369,1815,1,12,84,72,1
1988,4403,911,1,10,102,92,1
1988,4565,5718,1,5,72,67,1
1988,4701,3714,0,10,77,67,1
1988,5448,8476,0,15,64,49,1
1988,5482,2678,1,4,64,60,1
1988,5516,10437,1,3,60,57,1
1988,6015,2513,0,13,71,58,1
1988,6117,7763,0,7,76,69,1
1988,6217,8953,1,3,62,59,1
1988,6735,8174,0,10,87,77,1
1988,6799,9666,0,12,52,40,1
1988,6833,9405,0,1,65,64,1
1988,6969,9700,1,11,91,80,1
1988,7204,6632,1,7,84,77,1
1988,7292,6935,1,3,83,80,1
1988,7729,4667,1,46,97,51,1
1988,7797,9632,0,2,62,60,1
1988,8130,10091,1,3,80,77,1
1988,8306,7462,1,21,82,61,1
1988,8612,5114,1,12,79,67,1
1988,8817,5813,0,10,90,80,1
1988,9320,1928,0,8,81,73,1
1988,9734,3596,0,10,60,50,1
1988,9768,7696,1,27,83,56,1
1988,9802,4483,1,5,86,81,1
1988,10193,1417,0,18,82,64,1
1988,10667,5249,1,6,78,72,1
1988,10823,4808,1,8,89,81,1
1988,3373,6049,1,26,65,39,1
1988,3782,9170,1,8,75,67,1
1988,6083,8,1,13,80,67,1
1988,6183,4774,0,7,94,87,1
1988,9850,10755,1,6,68,62,1
1988,42,10857,0,19,80,61,1
1988,129,7091,1,12,97,85,1
1988,182,5654,1,6,83,77,1
1988,223,10601,0,14,86,72,1
1988,291,8578,1,25,90,65,1
1988,325,1142,1,22,82,60,1
1988,359,7628,1,15,87,72,1
1988,413,8715,1,43,96,53,1
1988,447,6769,0,23,84,61,1
1988,516,4267,0,1,53,52,1
1988,678,5046,1,13,75,62,1
1988,733,5516,0,15,76,61,1
1988,801,9989,0,19,93,74,1
1988,869,10567,1,18,88,70,1
1988,1016,5813,1,11,84,73,1
1988,1050,7696,1,27,92,65,1
1988,1084,9047,0,13,73,60,1
1988,1210,1646,0,5,63,58,1
1988,1256,9734,1,1,75,74,1
1988,1349,8096,1,7,87,80,1
1988,1383,2610,1,25,88,63,1
1988,1585,9537,1,16,79,63,1
1988,1680,7662,1,11,83,72,1
1988,1714,10505,1,8,55,47,1
1988,1782,7170,1,7,79,72,1
1988,1815,216,0,6,98,92,1
1988,2017,3407,1,8,66,58,1
1988,2051,1485,0,5,85,80,1
1988,2119,1281,1,11,89,78,1
1988,2275,7543,1,13,99,86,1
1988,2309,1849,1,4,87,83,1
1988,2343,10057,0,18,77,59,1
1988,2411,8476,1,7,75,68,1
1988,2479,835,1,15,81,66,1
1988,2644,9921,1,14,75,61,1
1988,2678,7394,1,9,87,78,1
1988,2712,10823,0,6,53,47,1
1988,2782,3169,1,17,87,70,1
1988,2816,2153,1,22,89,67,1
1988,2881,4599,1,7,83,76,1
1988,2949,6867,0,9,74,65,1
1988,2983,257,1,10,81,71,1
1988,3051,5114,1,12,70,58,1
1988,3101,2547,1,14,77,63,1
1988,3135,2207,0,10,74,64,1
1988,3367,3596,0,14,93,79,1
1988,3562,8987,1,5,72,67,1
1988,3646,6015,1,9,72,63,1
1988,3714,6443,1,4,73,69,1
1988,3748,5249,1,15,77,62,1
1988,3957,2085,0,4,84,80,1
1988,4118,9598,1,2,72,70,1
1988,4152,5385,1,4,78,74,1
1988,4233,10261,1,8,78,70,1
1988,4335,911,1,1,75,74,1
1988,4403,955,0,7,83,76,1
1988,4565,5012,1,10,68,58,1
1988,4735,5317,0,8,69,61,1
1988,4842,4517,1,31,97,66,1
1988,4910,5584,0,2,89,87,1
1988,4944,1519,1,15,68,53,1
1988,5147,10633,1,2,62,60,1
1988,5181,591,0,11,66,55,1
1988,5215,5283,1,32,103,71,1
1988,5351,76,1,3,59,56,1
1988,5550,10437,1,4,81,77,1
1988,5718,8851,1,2,69,67,1
1988,5752,8817,1,15,99,84,1
1988,5887,3612,0,4,70,66,1
1988,6083,10755,1,13,85,72,1
1988,6151,8953,1,13,77,64,1
1988,6217,9439,0,6,78,72,1
1988,6284,4301,1,14,96,82,1
1988,6409,2513,0,11,79,68,1
1988,6511,7892,1,25,68,43,1
1988,6545,4876,0,18,62,44,1
1988,6667,6701,1,28,108,80,1
1988,6735,4061,0,1,78,77,1
1988,6833,9666,0,3,80,77,1
1988,7003,8408,1,11,81,70,1
1988,7136,2915,0,7,66,59,1
1988,7204,3923,1,1,80,79,1
1988,7258,1315,1,3,78,75,1
1988,7292,8442,0,19,99,80,1
1988,7360,5853,1,15,78,63,1
1988,7428,8374,0,6,72,66,1
1988,7496,5618,0,6,71,65,1
1988,7763,4483,1,1,80,79,1
1988,7797,1928,0,12,67,55,1
1988,8028,6375,0,15,90,75,1
1988,8062,625,1,4,97,93,1
1988,8208,8130,1,15,84,69,1
1988,8544,3889,0,5,81,76,1
1988,8612,3203,1,16,95,79,1
1988,8665,7962,1,2,84,82,1
1988,8749,3017,0,13,79,66,1
1988,8783,9955,1,8,80,72,1
1988,9081,9505,1,8,76,68,1
1988,9238,4027,0,8,73,65,1
1988,9473,1417,1,20,65,45,1
1988,9632,9320,1,35,103,68,1
1988,9768,3441,1,16,81,65,1
1988,9802,6117,1,1,53,52,1
1988,9850,8,1,26,71,45,1
1988,9887,8174,0,20,86,66,1
1988,10023,767,1,12,66,54,1
1988,10091,5080,1,2,82,80,1
1988,10227,9272,1,3,53,50,1
1988,10403,10369,0,7,70,63,1
1988,10471,2377,0,10,75,65,1
1988,10667,6632,1,1,64,63,1
1988,10789,2847,1,41,125,84,1
1988,3237,10335,1,12,78,66,1
1988,6935,7462,1,5,63,58,1
1988,7326,8885,0,2,77,75,1
1988,9405,6799,1,5,65,60,1
1988,10057,1519,1,2,77,75,1
1988,550,10633,1,18,70,52,1
1988,557,8817,0,3,73,70,1
1988,678,2153,1,3,75,72,1
1988,955,1849,1,6,99,93,1
1988,1016,2085,0,1,62,61,1
1988,1315,5046,1,24,102,78,1
1988,1383,257,1,33,76,43,1
1988,1680,1714,1,16,60,44,1
1988,2445,5584,1,3,81,78,1
1988,2547,4118,0,3,68,65,1
1988,2610,2983,0,3,70,67,1
1988,2644,10505,1,36,74,38,1
1988,2712,482,1,12,71,59,1
1988,2847,7258,0,3,78,75,1
1988,3305,182,1,6,80,74,1
1988,3612,7496,1,3,61,58,1
1988,3923,4335,1,41,109,68,1
1988,4027,7091,1,15,79,64,1
1988,4565,7628,1,6,73,67,1
1988,4735,6667,0,7,84,77,1
1988,4842,10301,0,3,76,73,1
1988,5147,9505,1,19,75,56,1
1988,5718,42,1,4,82,78,1
1988,5887,5618,0,10,72,62,1
1988,6151,8987,1,2,54,52,1
1988,6375,3528,0,11,78,67,1
1988,6477,3821,1,2,66,64,1
1988,6511,6217,1,13,65,52,1
1988,7003,2377,1,27,85,58,1
1988,7360,4301,1,1,82,81,1
1988,7428,4667,0,30,78,48,1
1988,7543,1883,0,4,102,98,1
1988,7662,10437,0,22,66,44,1
1988,8096,9371,0,27,99,72,1
1988,8208,4186,1,2,91,89,1
1988,8242,5654,0,16,75,59,1
1988,8340,3494,1,8,66,58,1
1988,8442,4978,0,7,62,55,1
1988,9238,129,0,13,94,81,1
1988,9473,7892,1,28,88,60,1
1988,9598,3101,0,3,69,66,1
1988,10023,8665,1,2,80,78,1
1988,10091,4910,1,16,90,74,1
1988,10567,3782,0,12,66,54,1
1988,10601,10125,1,10,69,59,1
1988,767,7962,1,15,85,70,1
1988,2017,6049,1,18,83,65,1
1988,2678,3889,0,1,76,75,1
1988,2816,8476,1,6,74,68,1
1988,3237,3203,1,2,68,66,1
1988,3373,1646,0,3,76,73,1
1988,4403,3407,0,3,62,59,1
1988,5932,5618,1,49,103,54,1
1988,6701,6151,1,7,75,68,1
1988,6769,9700,1,1,66,65,1
1988,7292,911,0,13,104,91,1
1988,8408,7462,1,17,73,56,1
1988,10159,9537,1,5,74,69,1
1988,10227,5752,0,1,50,49,1
1988,10471,1349,1,26,78,52,1
1988,10789,1451,1,18,98,80,1
1988,413,8062,0,2,85,83,1
1988,550,2610,1,8,70,62,1
1988,591,10261,0,4,77,73,1
1988,835,5181,1,18,88,70,1
1988,1084,1553,1,5,82,77,1
1988,1519,7394,1,35,83,48,1
1988,1815,678,0,2,66,64,1
1988,2051,10125,0,2,66,64,1
1988,2119,2309,0,3,88,85,1
1988,2411,5813,1,8,88,80,1
1988,2479,9047,1,28,82,54,1
